gt_match_id,order_id,expected_amount,currency,status,anomaly_flags
GM004905,ORDGM004905,1777.84,INR,pending,
GM004905R,ORDGM004905R,-1806.63,INR,pending,
GM004906,ORDGM004906,3089.34,INR,pending,
GM004908,ORDGM004908,1456.52,INR,pending,
GM004910,ORDGM004910,809.77,INR,pending,
GM004911,ORDGM004911,3393.83,INR,pending,
GM004912,ORDGM004912,836.64,INR,pending,
GM004913,ORDGM004913,1986.72,INR,pending,
GM004914,ORDGM004914,5461.10,INR,pending,
GM004915,ORDGM004915,3646.72,INR,pending,
GM004916,ORDGM004916,334.33,INR,pending,
GM004917,ORDGM004917,1088.85,INR,pending,
GM004918,ORDGM004918,4162.24,INR,pending,
GM004919,ORDGM004919,4112.59,INR,pending,
GM004920,ORDGM004920,9405.39,INR,pending,
GM004921,ORDGM004921,5561.29,INR,pending,
GM004922,ORDGM004922,1603.42,INR,pending,
GM004923,ORDGM004923,191.65,INR,pending,
GM004924,ORDGM004924,1745.60,INR,pending,
GM004925,ORDGM004925,4279.23,INR,pending,
GM004927,ORDGM004927,1433.25,INR,pending,
GM004928,ORDGM004928,1284.17,INR,pending,
GM004928R,ORDGM004928R,-1308.96,INR,pending,
GM004929,ORDGM004929,4604.73,INR,pending,
GM004930,ORDGM004930,4934.45,INR,pending,
GM004931,ORDGM004931,6533.78,INR,pending,
GM004933,ORDGM004933,2340.74,INR,pending,
GM004934,ORDGM004934,44.10,INR,pending,
GM004935,ORDGM004935,162.23,INR,pending,
GM004936,ORDGM004936,296.13,INR,pending,
GM004937,ORDGM004937,505.95,INR,pending,
GM004938,ORDGM004938,545.81,INR,pending,
GM004939,ORDGM004939,621.20,INR,pending,
GM004940,ORDGM004940,986.67,INR,pending,
GM004941,ORDGM004941,110.24,INR,pending,
GM004942,ORDGM004942,2244.78,INR,pending,
GM004943,ORDGM004943,1895.83,INR,pending,
GM004944,ORDGM004944,4498.02,INR,pending,
GM004945,ORDGM004945,330.72,INR,pending,
GM004946,ORDGM004946,187.72,INR,pending,
GM004947,ORDGM004947,1446.10,INR,pending,
GM004948,ORDGM004948,822.24,INR,pending,
GM004949,ORDGM004949,594.76,INR,pending,
GM004950,ORDGM004950,4993.36,INR,pending,
GM004951,ORDGM004951,250.86,INR,pending,
GM004952,ORDGM004952,682.68,INR,pending,
GM004953,ORDGM004953,605.35,INR,pending,
GM004954,ORDGM004954,2628.62,INR,pending,
GM004955,ORDGM004955,826.95,INR,pending,
GM004956,ORDGM004956,114.46,INR,pending,
GM004957,ORDGM004957,1129.51,INR,pending,
GM004958,ORDGM004958,2854.69,INR,pending,
GM004959,ORDGM004959,490.01,INR,pending,
GM004960,ORDGM004960,297.15,INR,pending,
GM004961,ORDGM004961,502.64,INR,pending,
GM004962,ORDGM004962,8981.79,INR,pending,
GM004963,ORDGM004963,7227.11,INR,pending,
GM004965,ORDGM004965,1438.26,INR,pending,
GM004967,ORDGM004967,757.07,INR,pending,
GM004968,ORDGM004968,324.17,INR,pending,
GM004969,ORDGM004969,7358.15,INR,pending,
GM004970,ORDGM004970,1466.72,INR,pending,
GM004971,ORDGM004971,3008.81,INR,pending,
GM004972,ORDGM004972,603.56,INR,pending,
GM004974,ORDGM004974,463.26,INR,pending,
GM004975,ORDGM004975,2319.38,INR,pending,
GM004976,ORDGM004976,2310.25,INR,pending,
GM004977,ORDGM004977,1106.88,INR,pending,
GM004979,ORDGM004979,546.10,INR,pending,
GM004980,ORDGM004980,2431.97,INR,pending,
GM004981,ORDGM004981,844.13,INR,pending,
GM004982,ORDGM004982,18.02,INR,pending,
GM004983,ORDGM004983,547.63,INR,pending,
GM004984,ORDGM004984,2616.51,INR,pending,
GM004985,ORDGM004985,1627.68,INR,pending,
GM004987,ORDGM004987,2034.56,INR,pending,
GM004988,ORDGM004988,4694.32,INR,pending,
GM004989,ORDGM004989,736.49,INR,pending,
GM004990,ORDGM004990,596.57,INR,pending,
GM004991,ORDGM004991,2440.19,INR,pending,
GM004992,ORDGM004992,392.22,INR,pending,
GM004993,ORDGM004993,297.55,INR,pending,
GM004994,ORDGM004994,6820.66,INR,pending,
GM004995,ORDGM004995,131.10,INR,pending,
GM004996,ORDGM004996,164.93,INR,pending,
GM004997,ORDGM004997,3277.39,INR,pending,
GM004998,ORDGM004998,3633.66,INR,pending,
GM004999,ORDGM004999,1914.44,INR,pending,
GM005000,ORDGM005000,4011.88,INR,pending,
GM005001,ORDGM005001,4620.04,INR,pending,
GM005002,ORDGM005002,2055.64,INR,pending,
GM005003,ORDGM005003,2290.73,INR,pending,
GM005004,ORDGM005004,1587.41,INR,pending,
GM005004R,ORDGM005004R,-1661.78,INR,pending,
GM005005,ORDGM005005,3000.59,INR,pending,
GM005007,ORDGM005007,3402.81,INR,pending,
GM005008,ORDGM005008,2188.85,INR,pending,
GM005009,ORDGM005009,1777.61,INR,pending,
GM005010,ORDGM005010,506.23,INR,pending,
GM005010R,ORDGM005010R,-532.59,INR,pending,
GM005011,ORDGM005011,13.84,INR,pending,
GM005012,ORDGM005012,114.05,INR,pending,
GM005013,ORDGM005013,950.26,INR,pending,
GM005015,ORDGM005015,440.55,INR,pending,
GM005016,ORDGM005016,89.96,INR,pending,
GM005017,ORDGM005017,318.04,INR,pending,
GM005018,ORDGM005018,1273.57,INR,pending,
GM005018R,ORDGM005018R,-1336.88,INR,pending,
GM005019,ORDGM005019,2537.04,INR,pending,
GM005020,ORDGM005020,3029.82,INR,pending,
GM005020R,ORDGM005020R,-3095.20,INR,pending,
GM005021,ORDGM005021,2331.82,INR,pending,
GM005022,ORDGM005022,2143.35,INR,pending,
GM005023,ORDGM005023,7573.57,INR,pending,
GM005024,ORDGM005024,1007.17,INR,pending,
GM005026,ORDGM005026,866.66,INR,pending,
GM005027,ORDGM005027,3575.81,INR,pending,
GM005028,ORDGM005028,2445.82,INR,pending,
GM005029,ORDGM005029,4860.15,INR,pending,
GM005031,ORDGM005031,191.81,INR,pending,
GM005032,ORDGM005032,1949.26,INR,pending,
GM005033,ORDGM005033,2060.02,INR,pending,
GM005034,ORDGM005034,119.27,INR,pending,
GM005035,ORDGM005035,1475.33,INR,pending,
GM005036,ORDGM005036,1586.40,INR,pending,
GM005037,ORDGM005037,3692.54,INR,pending,
GM005038,ORDGM005038,829.93,INR,pending,
GM005039,ORDGM005039,2385.82,INR,pending,
GM005040,ORDGM005040,3731.17,INR,pending,
GM005041,ORDGM005041,121.65,INR,pending,
GM005042,ORDGM005042,3755.20,INR,pending,
GM005043,ORDGM005043,3200.07,INR,pending,
GM005045,ORDGM005045,1685.82,INR,pending,
GM005046,ORDGM005046,3134.75,INR,pending,
GM005047,ORDGM005047,155.57,INR,pending,
GM005048,ORDGM005048,3289.21,INR,pending,
GM005049,ORDGM005049,2952.86,INR,pending,
GM005050,ORDGM005050,413.92,INR,pending,
GM005051,ORDGM005051,39.70,INR,pending,
GM005052,ORDGM005052,3152.12,INR,pending,
GM005053,ORDGM005053,140.61,INR,pending,
GM005054,ORDGM005054,300.34,INR,pending,
GM005055,ORDGM005055,1986.95,INR,pending,
GM005056,ORDGM005056,1274.94,INR,pending,
GM005057,ORDGM005057,209.52,INR,pending,
GM005058,ORDGM005058,542.13,INR,pending,
GM005059,ORDGM005059,2238.27,INR,pending,
GM005060,ORDGM005060,4829.36,INR,pending,
GM005061,ORDGM005061,2407.86,INR,pending,
GM005062,ORDGM005062,74.31,INR,pending,
GM005063,ORDGM005063,2743.14,INR,pending,
GM005064,ORDGM005064,827.71,INR,pending,
GM005065,ORDGM005065,429.03,INR,pending,
GM005066,ORDGM005066,2594.07,INR,pending,
GM005067,ORDGM005067,1154.29,INR,pending,
GM005068,ORDGM005068,1173.45,INR,pending,
GM005069,ORDGM005069,276.53,INR,pending,
GM005070,ORDGM005070,42.18,INR,pending,
GM005071,ORDGM005071,199.90,INR,pending,
GM005072,ORDGM005072,2605.55,INR,pending,
GM005073,ORDGM005073,262.86,INR,pending,
GM005074,ORDGM005074,310.63,INR,pending,
GM005074R,ORDGM005074R,-318.91,INR,pending,
GM005075,ORDGM005075,2942.64,INR,pending,
GM005076,ORDGM005076,1198.20,INR,pending,
GM005077,ORDGM005077,366.38,INR,pending,
GM005078,ORDGM005078,2402.74,INR,pending,
GM005079,ORDGM005079,5970.40,INR,pending,
GM005080,ORDGM005080,4572.64,INR,pending,
GM005081,ORDGM005081,3472.86,INR,pending,
GM005081R,ORDGM005081R,-3526.28,INR,pending,
GM005082,ORDGM005082,516.81,INR,pending,
GM005083,ORDGM005083,3751.49,INR,pending,
GM005083R,ORDGM005083R,-3810.07,INR,pending,
GM005084,ORDGM005084,1563.48,INR,pending,
GM005085,ORDGM005085,3069.86,INR,pending,
GM005086,ORDGM005086,2316.26,INR,pending,
GM005087,ORDGM005087,898.15,INR,pending,
GM005088,ORDGM005088,2440.28,INR,pending,
GM005089,ORDGM005089,3595.13,INR,pending,
GM005090,ORDGM005090,1992.96,INR,pending,
GM005093,ORDGM005093,2111.42,INR,pending,
GM005095,ORDGM005095,168.55,INR,pending,
GM005096,ORDGM005096,7190.36,INR,pending,
GM005097,ORDGM005097,10319.66,INR,pending,
GM005097R,ORDGM005097R,-10384.81,INR,pending,
GM005099,ORDGM005099,1524.47,INR,pending,
GM005100,ORDGM005100,3749.94,INR,pending,
GM005101,ORDGM005101,710.27,INR,pending,
GM005104,ORDGM005104,5591.26,INR,pending,
GM005105,ORDGM005105,3782.64,INR,pending,
GM005106,ORDGM005106,242.99,INR,pending,
GM005107,ORDGM005107,1057.62,INR,pending,
GM005108,ORDGM005108,618.44,INR,pending,
GM005109,ORDGM005109,267.08,INR,pending,
GM005109R,ORDGM005109R,-305.11,INR,pending,
GM005111,ORDGM005111,1076.68,INR,pending,
GM005112,ORDGM005112,2099.11,INR,pending,
GM005113,ORDGM005113,252.94,INR,pending,
GM005113R,ORDGM005113R,-263.26,INR,pending,
GM005114,ORDGM005114,3864.12,INR,pending,
GM005117,ORDGM005117,982.64,INR,pending,
GM005119,ORDGM005119,2405.94,INR,pending,
GM005120,ORDGM005120,580.14,INR,pending,
GM005121,ORDGM005121,4378.86,INR,pending,
GM005122,ORDGM005122,352.78,INR,pending,
GM005123,ORDGM005123,555.12,INR,pending,
GM005123R,ORDGM005123R,-605.46,INR,pending,
GM005124,ORDGM005124,411.74,INR,pending,
GM005125,ORDGM005125,4826.51,INR,pending,
GM005126,ORDGM005126,1798.28,INR,pending,
GM005127,ORDGM005127,251.53,INR,pending,
GM005128,ORDGM005128,683.67,INR,pending,
GM005129,ORDGM005129,1150.89,INR,pending,
GM005130,ORDGM005130,1012.48,INR,pending,
GM005131,ORDGM005131,1122.08,INR,pending,
GM005132,ORDGM005132,1132.10,INR,pending,
GM005133,ORDGM005133,2142.55,INR,pending,
GM005134,ORDGM005134,2820.20,INR,pending,
GM005135,ORDGM005135,2300.48,INR,pending,
GM005136,ORDGM005136,109.53,INR,pending,
GM005137,ORDGM005137,2273.07,INR,pending,
GM005138,ORDGM005138,4327.38,INR,pending,
GM005139,ORDGM005139,1245.29,INR,pending,
GM005140,ORDGM005140,3397.11,INR,pending,
GM005141,ORDGM005141,1898.09,INR,pending,
GM005141R,ORDGM005141R,-1957.60,INR,pending,
GM005142,ORDGM005142,229.69,INR,pending,
GM005143,ORDGM005143,1308.65,INR,pending,
GM005144,ORDGM005144,5360.36,INR,pending,
GM005145,ORDGM005145,4119.77,INR,pending,
GM005146,ORDGM005146,1797.67,INR,pending,
GM005147,ORDGM005147,1198.20,INR,pending,
GM005148,ORDGM005148,130.20,INR,pending,
GM005149,ORDGM005149,740.89,INR,pending,
GM005150,ORDGM005150,956.93,INR,pending,
GM005150R,ORDGM005150R,-964.68,INR,pending,
GM005151,ORDGM005151,3727.36,INR,pending,
GM005153,ORDGM005153,6098.75,INR,pending,
GM005154,ORDGM005154,814.59,INR,pending,
GM005155,ORDGM005155,1155.90,INR,pending,
GM005156,ORDGM005156,4119.71,INR,pending,
GM005157,ORDGM005157,881.94,INR,pending,
GM005158,ORDGM005158,1987.62,INR,pending,
GM005159,ORDGM005159,142.75,INR,pending,
GM005159R,ORDGM005159R,-173.38,INR,pending,
GM005160,ORDGM005160,486.59,INR,pending,
GM005161,ORDGM005161,190.11,INR,pending,
GM005162,ORDGM005162,611.15,INR,pending,
GM005163,ORDGM005163,1387.52,INR,pending,
GM005164,ORDGM005164,4298.06,INR,pending,
GM005165,ORDGM005165,1377.45,INR,pending,
GM005166,ORDGM005166,1989.31,INR,pending,
GM005167,ORDGM005167,133.37,INR,pending,
GM005170,ORDGM005170,1670.38,INR,pending,
GM005172,ORDGM005172,1122.89,INR,pending,
GM005173,ORDGM005173,752.66,INR,pending,
GM005174,ORDGM005174,1234.38,INR,pending,
GM005174R,ORDGM005174R,-1255.14,INR,pending,
GM005175,ORDGM005175,1790.26,INR,pending,
GM005176,ORDGM005176,2823.18,INR,pending,
GM005177,ORDGM005177,2030.05,INR,pending,
GM005178,ORDGM005178,674.49,INR,pending,
GM005179,ORDGM005179,357.65,INR,pending,
GM005180,ORDGM005180,6878.82,INR,pending,
GM005181,ORDGM005181,77.60,INR,pending,
GM005182,ORDGM005182,470.11,INR,pending,
GM005183,ORDGM005183,2151.03,INR,pending,
GM005184,ORDGM005184,2809.53,INR,pending,
GM005185,ORDGM005185,100.48,INR,pending,
GM005186,ORDGM005186,359.69,INR,pending,
GM005187,ORDGM005187,768.45,INR,pending,
GM005188,ORDGM005188,1855.47,INR,pending,
GM005189,ORDGM005189,145.70,INR,pending,
GM005190,ORDGM005190,3071.43,INR,pending,
GM005191,ORDGM005191,876.85,INR,pending,
GM005192,ORDGM005192,1030.69,INR,pending,
GM005193,ORDGM005193,2029.03,INR,pending,
GM005194,ORDGM005194,330.98,INR,pending,
GM005195,ORDGM005195,502.12,INR,pending,
GM005196,ORDGM005196,4026.95,INR,pending,
GM005197,ORDGM005197,2765.70,INR,pending,
GM005198,ORDGM005198,1991.68,INR,pending,
GM005199,ORDGM005199,1231.27,INR,pending,
GM005200,ORDGM005200,5573.85,INR,pending,
GM005201,ORDGM005201,2608.46,INR,pending,
GM005201R,ORDGM005201R,-2641.47,INR,pending,
GM005202,ORDGM005202,7226.41,INR,pending,
GM005203,ORDGM005203,227.75,INR,pending,
GM005204,ORDGM005204,3307.53,INR,pending,
GM005205,ORDGM005205,1263.30,INR,pending,
GM005206,ORDGM005206,988.95,INR,pending,
GM005207,ORDGM005207,2451.18,INR,pending,
GM005208,ORDGM005208,158.00,INR,pending,
GM005209,ORDGM005209,419.00,INR,pending,
GM005209R,ORDGM005209R,-475.93,INR,pending,
GM005210,ORDGM005210,385.97,INR,pending,
GM005211,ORDGM005211,2773.10,INR,pending,
GM005212,ORDGM005212,338.91,INR,pending,
GM005213,ORDGM005213,4991.65,INR,pending,
GM005214,ORDGM005214,4877.95,INR,pending,
GM005215,ORDGM005215,2021.74,INR,pending,
GM005216,ORDGM005216,6566.42,INR,pending,
GM005216R,ORDGM005216R,-6637.64,INR,pending,
GM005217,ORDGM005217,2358.53,INR,pending,
GM005218,ORDGM005218,1544.79,INR,pending,
GM005219,ORDGM005219,1575.97,INR,pending,
GM005220,ORDGM005220,2274.86,INR,pending,
GM005221,ORDGM005221,1327.68,INR,pending,
GM005223,ORDGM005223,3593.72,INR,pending,
GM005224,ORDGM005224,3127.13,INR,pending,
GM005225,ORDGM005225,1669.45,INR,pending,
GM005226,ORDGM005226,1326.17,INR,pending,
GM005227,ORDGM005227,852.96,INR,pending,
GM005228,ORDGM005228,2034.18,INR,pending,
GM005229,ORDGM005229,1049.56,INR,pending,
GM005230,ORDGM005230,1495.06,INR,pending,
GM005231,ORDGM005231,4225.16,INR,pending,
GM005232,ORDGM005232,1144.57,INR,pending,
GM005233,ORDGM005233,1901.70,INR,pending,
GM005234,ORDGM005234,1822.30,INR,pending,
GM005235,ORDGM005235,2806.51,INR,pending,
GM005237,ORDGM005237,283.96,INR,pending,
GM005238,ORDGM005238,3366.22,INR,pending,
GM005239,ORDGM005239,2030.54,INR,pending,
GM005240,ORDGM005240,2231.04,INR,pending,
GM005241,ORDGM005241,1241.87,INR,pending,
GM005242,ORDGM005242,5168.40,INR,pending,
GM005243,ORDGM005243,1051.93,INR,pending,
GM005244,ORDGM005244,307.57,INR,pending,
GM005246,ORDGM005246,3031.30,INR,pending,
GM005247,ORDGM005247,257.57,INR,pending,
GM005248,ORDGM005248,251.97,INR,pending,
GM005249,ORDGM005249,1169.11,INR,pending,
GM005250,ORDGM005250,471.77,INR,pending,
GM005251,ORDGM005251,232.33,INR,pending,
GM005251R,ORDGM005251R,-240.20,INR,pending,
GM005252,ORDGM005252,119.89,INR,pending,
GM005253,ORDGM005253,157.20,INR,pending,
GM005254,ORDGM005254,297.35,INR,pending,
GM005255,ORDGM005255,307.31,INR,pending,
GM005256,ORDGM005256,1270.52,INR,pending,
GM005257,ORDGM005257,653.61,INR,pending,
GM005258,ORDGM005258,400.96,INR,pending,
GM005259,ORDGM005259,249.56,INR,pending,
GM005261,ORDGM005261,2373.56,INR,pending,
GM005262,ORDGM005262,274.68,INR,pending,
GM005264,ORDGM005264,147.52,INR,pending,
GM005264R,ORDGM005264R,-174.73,INR,pending,
GM005265,ORDGM005265,138.00,INR,pending,
GM005267,ORDGM005267,4374.96,INR,pending,
GM005268,ORDGM005268,3916.29,INR,pending,
GM005269,ORDGM005269,434.58,INR,pending,
GM005270,ORDGM005270,732.37,INR,pending,
GM005271,ORDGM005271,3325.06,INR,pending,
GM005272,ORDGM005272,3.88,INR,pending,
GM005273,ORDGM005273,288.95,INR,pending,
GM005274,ORDGM005274,6911.69,INR,pending,
GM005275,ORDGM005275,2476.90,INR,pending,
GM005276,ORDGM005276,1504.35,INR,pending,
GM005277,ORDGM005277,4800.62,INR,pending,
GM005278,ORDGM005278,203.16,INR,pending,
GM005279,ORDGM005279,1072.09,INR,pending,
GM005280,ORDGM005280,1163.49,INR,pending,
GM005281,ORDGM005281,3753.00,INR,pending,
GM005282,ORDGM005282,2249.88,INR,pending,
GM005283,ORDGM005283,884.84,INR,pending,
GM005284,ORDGM005284,668.67,INR,pending,
GM005285,ORDGM005285,170.14,INR,pending,
GM005286,ORDGM005286,531.51,INR,pending,
GM005287,ORDGM005287,2805.01,INR,pending,
GM005288,ORDGM005288,1276.57,INR,pending,
GM005289,ORDGM005289,1674.50,INR,pending,
GM005290,ORDGM005290,3973.74,INR,pending,
GM005291,ORDGM005291,236.86,INR,pending,
GM005292,ORDGM005292,151.66,INR,pending,
GM005293,ORDGM005293,1.75,INR,pending,
GM005294,ORDGM005294,2140.40,INR,pending,
GM005295,ORDGM005295,2622.40,INR,pending,
GM005296,ORDGM005296,2078.54,INR,pending,
GM005297,ORDGM005297,143.60,INR,pending,
GM005298,ORDGM005298,1424.17,INR,pending,
GM005299,ORDGM005299,4656.82,INR,pending,
GM005300,ORDGM005300,1818.68,INR,pending,
GM005301,ORDGM005301,377.05,INR,pending,
GM005302,ORDGM005302,115.48,INR,pending,
GM005303,ORDGM005303,3071.39,INR,pending,
GM005304,ORDGM005304,3021.59,INR,pending,
GM005305,ORDGM005305,73.31,INR,pending,
GM005306,ORDGM005306,4814.60,INR,pending,
GM005307,ORDGM005307,1234.74,INR,pending,
GM005308,ORDGM005308,667.41,INR,pending,
GM005309,ORDGM005309,597.24,INR,pending,
GM005310,ORDGM005310,2336.24,INR,pending,
GM005311,ORDGM005311,1924.00,INR,pending,
GM005312,ORDGM005312,2062.13,INR,pending,
GM005313,ORDGM005313,528.25,INR,pending,
GM005314,ORDGM005314,709.46,INR,pending,
GM005315,ORDGM005315,1397.29,INR,pending,
GM005316,ORDGM005316,464.92,INR,pending,
GM005317,ORDGM005317,1007.83,INR,pending,
GM005318,ORDGM005318,5335.42,INR,pending,
GM005320,ORDGM005320,2977.83,INR,pending,
GM005321,ORDGM005321,743.98,INR,pending,
GM005322,ORDGM005322,170.67,INR,pending,
GM005323,ORDGM005323,3170.26,INR,pending,
GM005324,ORDGM005324,107.65,INR,pending,
GM005325,ORDGM005325,1468.65,INR,pending,
GM005326,ORDGM005326,2201.44,INR,pending,
GM005327,ORDGM005327,4747.90,INR,pending,
GM005328,ORDGM005328,2274.08,INR,pending,
GM005329,ORDGM005329,602.85,INR,pending,
GM005330,ORDGM005330,810.51,INR,pending,
GM005331,ORDGM005331,2887.40,INR,pending,
GM005332,ORDGM005332,5781.51,INR,pending,
GM005333,ORDGM005333,357.45,INR,pending,
GM005334,ORDGM005334,585.40,INR,pending,
GM005335,ORDGM005335,2657.46,INR,pending,
GM005336,ORDGM005336,5640.17,INR,pending,
GM005337,ORDGM005337,3428.34,INR,pending,
GM005338,ORDGM005338,462.17,INR,pending,
GM005339,ORDGM005339,2593.11,INR,pending,
GM005340,ORDGM005340,2169.60,INR,pending,
GM005341,ORDGM005341,979.71,INR,pending,
GM005342,ORDGM005342,436.95,INR,pending,
GM005343,ORDGM005343,2133.77,INR,pending,
GM005344,ORDGM005344,2861.07,INR,pending,
GM005345,ORDGM005345,2443.02,INR,pending,
GM005346,ORDGM005346,2681.45,INR,pending,
GM005347,ORDGM005347,38.63,INR,pending,
GM005348,ORDGM005348,1459.97,INR,pending,
GM005349,ORDGM005349,2658.33,INR,pending,
GM005351,ORDGM005351,716.78,INR,pending,
GM005352,ORDGM005352,66.17,INR,pending,
GM005353,ORDGM005353,489.66,INR,pending,
GM005354,ORDGM005354,61.55,INR,pending,
GM005355,ORDGM005355,300.69,INR,pending,
GM005356,ORDGM005356,319.43,INR,pending,
GM005357,ORDGM005357,782.65,INR,pending,
GM005357R,ORDGM005357R,-808.93,INR,pending,
GM005358,ORDGM005358,3614.74,INR,pending,
GM005359,ORDGM005359,314.40,INR,pending,
GM005360,ORDGM005360,562.61,INR,pending,
GM005361,ORDGM005361,230.39,INR,pending,
GM005362,ORDGM005362,1622.13,INR,pending,
GM005363,ORDGM005363,1779.02,INR,pending,
GM005364,ORDGM005364,41.26,INR,pending,
GM005365,ORDGM005365,501.27,INR,pending,
GM005366,ORDGM005366,2936.65,INR,pending,
GM005367,ORDGM005367,2532.26,INR,pending,
GM005368,ORDGM005368,24.33,INR,pending,
GM005369,ORDGM005369,600.47,INR,pending,
GM005370,ORDGM005370,559.23,INR,pending,
GM005371,ORDGM005371,6837.72,INR,pending,
GM005372,ORDGM005372,1645.16,INR,pending,
GM005373,ORDGM005373,154.46,INR,pending,
GM005374,ORDGM005374,1297.29,INR,pending,
GM005375,ORDGM005375,2549.32,INR,pending,
GM005376,ORDGM005376,508.44,INR,pending,
GM005377,ORDGM005377,540.19,INR,pending,
GM005378,ORDGM005378,3577.77,INR,pending,
GM005379,ORDGM005379,1236.22,INR,pending,
GM005380,ORDGM005380,991.36,INR,pending,
GM005381,ORDGM005381,1677.65,INR,pending,
GM005382,ORDGM005382,4157.30,INR,pending,
GM005383,ORDGM005383,61.03,INR,pending,
GM005384,ORDGM005384,853.21,INR,pending,
GM005385,ORDGM005385,1310.54,INR,pending,
GM005386,ORDGM005386,312.90,INR,pending,
GM005387,ORDGM005387,1433.87,INR,pending,
GM005388,ORDGM005388,70.95,INR,pending,
GM005389,ORDGM005389,1190.71,INR,pending,
GM005390,ORDGM005390,777.18,INR,pending,
GM005393,ORDGM005393,3986.91,INR,pending,
GM005394,ORDGM005394,1082.12,INR,pending,
GM005395,ORDGM005395,1342.44,INR,pending,
GM005396,ORDGM005396,963.97,INR,pending,
GM005397,ORDGM005397,3672.80,INR,pending,
GM005398,ORDGM005398,5045.13,INR,pending,
GM005399,ORDGM005399,199.10,INR,pending,
GM005400,ORDGM005400,1679.57,INR,pending,
GM005401,ORDGM005401,1077.43,INR,pending,
GM005402,ORDGM005402,7980.28,INR,pending,
GM005403,ORDGM005403,2016.41,INR,pending,
GM005404,ORDGM005404,1217.56,INR,pending,
GM005405,ORDGM005405,743.78,INR,pending,
GM005406,ORDGM005406,3274.19,INR,pending,
GM005407,ORDGM005407,6612.86,INR,pending,
GM005408,ORDGM005408,1192.50,INR,pending,
GM005409,ORDGM005409,4340.54,INR,pending,
GM005410,ORDGM005410,3204.62,INR,pending,
GM005411,ORDGM005411,6307.33,INR,pending,
GM005412,ORDGM005412,495.13,INR,pending,
GM005413,ORDGM005413,1053.70,INR,pending,
GM005414,ORDGM005414,1834.30,INR,pending,
GM005415,ORDGM005415,225.75,INR,pending,
GM005416,ORDGM005416,1054.04,INR,pending,
GM005417,ORDGM005417,568.09,INR,pending,
GM005419,ORDGM005419,1429.61,INR,pending,
GM005419R,ORDGM005419R,-1447.69,INR,pending,
GM005420,ORDGM005420,9410.66,INR,pending,
GM005421,ORDGM005421,102.09,INR,pending,
GM005423,ORDGM005423,976.44,INR,pending,
GM005424,ORDGM005424,1266.89,INR,pending,
GM005425,ORDGM005425,8322.05,INR,pending,
GM005426,ORDGM005426,394.80,INR,pending,
GM005427,ORDGM005427,921.41,INR,pending,
GM005428,ORDGM005428,748.35,INR,pending,
GM005429,ORDGM005429,3445.53,INR,pending,
GM005430,ORDGM005430,4970.51,INR,pending,
GM005431,ORDGM005431,3024.06,INR,pending,
GM005432,ORDGM005432,19.89,INR,pending,
GM005433,ORDGM005433,4717.54,INR,pending,
GM005434,ORDGM005434,2152.04,INR,pending,
GM005435,ORDGM005435,5743.50,INR,pending,
GM005436,ORDGM005436,2291.04,INR,pending,
